날짜,시간,총 생산지수,광업 및 제조업 생산지수,전기업 및 가스업 생산지수,전력수요,1시간전_수요,전일_동시간_수요,최근7일_평균_수요,hour_sin,hour_cos,요일,주말_유무,휴일_유무,휴일_종류,내국인방문객수,외국인방문객수,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),기온편차(°C)
2024-09-15,09:00:00,102.5,92.1,126.9,803.634,737.561,756.615,862.6246726190477,0.7071067811865476,-0.7071067811865475,6,1,1,0,42106,10137,30.0,0.875,5.1,81.75,0.645,8,5.534
2024-09-15,10:00:00,102.5,92.1,126.9,862.43,803.634,815.758,863.1002202380954,0.4999999999999999,-0.8660254037844387,6,1,1,0,42106,10137,30.5,0.0,4.45,79.0,0.82,7,5.534
2024-09-15,11:00:00,102.5,92.1,126.9,868.886,862.43,854.517,863.5135416666666,0.258819045102521,-0.9659258262890682,6,1,1,0,42106,10137,31.525,0.225,4.4,75.0,1.28,8,5.534
2024-09-15,12:00:00,102.5,92.1,126.9,879.533,868.886,875.863,863.7103095238095,1.2246467991473532e-16,-1.0,6,1,1,0,42106,10137,31.975,0.0,5.45,69.75,1.515,8,5.534
2024-09-15,13:00:00,102.5,92.1,126.9,910.401,879.533,893.505,863.9574464285714,-0.2588190451025208,-0.9659258262890684,6,1,1,0,42106,10137,32.175,0.0,4.8,70.25,1.695,8,5.534
2024-09-15,14:00:00,102.5,92.1,126.9,925.51,910.401,908.463,864.1650416666668,-0.4999999999999997,-0.8660254037844388,6,1,1,0,42106,10137,31.775,0.0,5.15,71.5,1.44,9,5.534
2024-09-15,15:00:00,102.5,92.1,126.9,938.368,925.51,920.027,864.2546428571428,-0.7071067811865471,-0.7071067811865479,6,1,1,0,42106,10137,31.85,0.0,4.4,68.0,1.1225,9,5.534
2024-09-15,16:00:00,102.5,92.1,126.9,938.035,938.368,940.802,864.3751011904764,-0.8660254037844384,-0.5000000000000004,6,1,1,0,42106,10137,31.65,0.0,4.95,68.75,0.915,8,5.534
2024-09-15,17:00:00,102.5,92.1,126.9,960.754,938.035,975.999,864.534369047619,-0.9659258262890684,-0.2588190451025206,6,1,1,0,42106,10137,30.85,0.0,4.625,74.25,0.5425,8,5.534
2024-09-15,18:00:00,102.5,92.1,126.9,984.699,960.754,1014.132,864.7840535714286,-1.0,-1.8369701987210294e-16,6,1,1,0,42106,10137,30.225,0.0,4.675,76.25,0.275,8,5.534
2024-09-15,19:00:00,102.5,92.1,126.9,1003.12,984.699,1024.817,865.0627202380952,-0.9659258262890684,0.2588190451025203,6,1,1,0,42106,10137,29.475,0.0,4.525,79.75,0.03,9,5.534
2024-09-15,20:00:00,102.5,92.1,126.9,1010.822,1003.12,1019.866,865.3730297619047,-0.8660254037844386,0.5000000000000001,6,1,1,0,42106,10137,29.275,0.0,4.075,81.25,0.0,10,5.534
2024-09-15,21:00:00,102.5,92.1,126.9,988.943,1010.822,975.905,865.6806309523809,-0.7071067811865477,0.7071067811865474,6,1,1,0,42106,10137,29.375,0.0,4.35,82.0,0.0,9,5.534
2024-09-15,22:00:00,102.5,92.1,126.9,943.063,988.943,917.917,866.0444047619047,-0.5000000000000004,0.8660254037844384,6,1,1,0,42106,10137,29.5,0.0,4.575,82.0,0.0,10,5.534
2024-09-15,23:00:00,102.5,92.1,126.9,892.367,943.063,863.412,866.4563392857143,-0.2588190451025215,0.965925826289068,6,1,1,0,42106,10137,29.35,0.0,4.35,84.75,0.0,9,5.534
2024-09-16,00:00:00,102.5,92.1,126.9,834.917,892.367,809.534,866.9044464285713,0.0,1.0,0,0,1,2,37356,3287,28.975,0.75,4.225,85.5,0.0,10,4.724
2024-09-16,01:00:00,102.5,92.1,126.9,771.225,834.917,746.473,867.3416309523809,0.2588190451025207,0.9659258262890684,0,0,1,2,37356,3287,28.75,0.0,4.15,86.75,0.0,10,4.724
2024-09-16,02:00:00,102.5,92.1,126.9,722.801,771.225,702.089,867.7572321428571,0.4999999999999999,0.8660254037844387,0,0,1,2,37356,3287,29.05,0.025,4.775,86.0,0.0,10,4.724
2024-09-16,03:00:00,102.5,92.1,126.9,693.05,722.801,674.097,868.1436666666666,0.7071067811865475,0.7071067811865476,0,0,1,2,37356,3287,29.05,0.425,4.925,87.25,0.0,10,4.724
2024-09-16,04:00:00,102.5,92.1,126.9,670.067,693.05,659.646,868.5145178571429,0.8660254037844386,0.5000000000000001,0,0,1,2,37356,3287,28.525,0.95,3.975,89.75,0.0,10,4.724
2024-09-16,05:00:00,102.5,92.1,126.9,663.619,670.067,656.59,868.8498214285713,0.9659258262890684,0.2588190451025207,0,0,1,2,37356,3287,28.25,1.075,3.85,88.75,0.0,10,4.724
2024-09-16,06:00:00,102.5,92.1,126.9,671.71,663.619,668.264,869.1803988095238,1.0,6.123233995736766e-17,0,0,1,2,37356,3287,28.175,0.025,4.1,89.0,0.0,10,4.724
2024-09-16,07:00:00,102.5,92.1,126.9,692.73,671.71,691.658,869.4716607142857,0.9659258262890684,-0.2588190451025206,0,0,1,2,37356,3287,27.9,1.5,3.6,89.25,0.01,10,4.724
2024-09-16,08:00:00,102.5,92.1,126.9,733.329,692.73,737.561,869.6458154761905,0.8660254037844387,-0.4999999999999998,0,0,1,2,37356,3287,28.05,0.5,3.5250000000000004,89.0,0.1325,10,4.724
2024-09-16,09:00:00,102.5,92.1,126.9,791.144,733.329,803.634,869.6199761904761,0.7071067811865476,-0.7071067811865475,0,0,1,2,37356,3287,27.875,2.625,3.65,90.5,0.205,10,4.724
2024-09-16,10:00:00,102.5,92.1,126.9,841.542,791.144,862.43,869.4090892857143,0.4999999999999999,-0.8660254037844387,0,0,1,2,37356,3287,28.225,0.4,3.5250000000000004,89.5,0.3974999999999999,10,4.724
2024-09-16,11:00:00,102.5,92.1,126.9,873.775,841.542,868.886,869.0898392857142,0.258819045102521,-0.9659258262890682,0,0,1,2,37356,3287,29.125,0.0,3.6,83.0,0.77,10,4.724
2024-09-16,12:00:00,102.5,92.1,126.9,891.677,873.775,879.533,868.7726904761905,1.2246467991473532e-16,-1.0,0,0,1,2,37356,3287,29.7,0.0,2.9000000000000004,81.25,0.8575,10,4.724
2024-09-16,13:00:00,102.5,92.1,126.9,895.919,891.677,910.401,868.5029523809525,-0.2588190451025208,-0.9659258262890684,0,0,1,2,37356,3287,30.225,0.0,2.95,81.0,0.965,9,4.724
2024-09-16,14:00:00,102.5,92.1,126.9,904.598,895.919,925.51,868.1785892857142,-0.4999999999999997,-0.8660254037844388,0,0,1,2,37356,3287,30.35,0.05,3.325,80.5,1.18,9,4.724
2024-09-16,15:00:00,102.5,92.1,126.9,921.478,904.598,938.368,867.7379166666667,-0.7071067811865471,-0.7071067811865479,0,0,1,2,37356,3287,29.575,0.35,3.65,82.0,1.05,8,4.724
2024-09-16,16:00:00,102.5,92.1,126.9,927.424,921.478,938.035,867.3515119047619,-0.8660254037844384,-0.5000000000000004,0,0,1,2,37356,3287,30.55,0.05,3.4250000000000003,78.25,0.88,8,4.724
2024-09-16,17:00:00,102.5,92.1,126.9,946.501,927.424,960.754,866.9332797619047,-0.9659258262890684,-0.2588190451025206,0,0,1,2,37356,3287,30.85,0.0,3.075,76.5,0.8025,8,4.724
2024-09-16,18:00:00,102.5,92.1,126.9,972.855,946.501,984.699,866.4635833333332,-1.0,-1.8369701987210294e-16,0,0,1,2,37356,3287,30.1,0.0,3.45,79.25,0.3775,7,4.724
2024-09-16,19:00:00,102.5,92.1,126.9,987.888,972.855,1003.12,865.9881190476192,-0.9659258262890684,0.2588190451025203,0,0,1,2,37356,3287,29.25,0.05,2.75,84.5,0.05,7,4.724
2024-09-16,20:00:00,102.5,92.1,126.9,988.547,987.888,1010.822,865.6114166666666,-0.8660254037844386,0.5000000000000001,0,0,1,2,37356,3287,28.8,0.125,2.25,86.75,0.0,7,4.724
2024-09-16,21:00:00,102.5,92.1,126.9,963.072,988.547,988.943,865.2547797619047,-0.7071067811865477,0.7071067811865474,0,0,1,2,37356,3287,28.625,0.0,2.45,87.0,0.0,6,4.724
2024-09-16,22:00:00,102.5,92.1,126.9,916.279,963.072,943.063,865.0095238095239,-0.5000000000000004,0.8660254037844384,0,0,1,2,37356,3287,28.45,0.0,2.7,88.0,0.0,4,4.724
2024-09-16,23:00:00,102.5,92.1,126.9,858.206,916.279,892.367,864.8798690476191,-0.2588190451025215,0.965925826289068,0,0,1,2,37356,3287,28.35,0.0,2.575,88.5,0.0,1,4.724
2024-09-17,00:00:00,102.5,92.1,126.9,799.172,858.206,834.917,864.7993452380953,0.0,1.0,1,0,1,2,34694,3477,28.4,0.0,2.2750000000000004,86.75,0.0,2,3.998
2024-09-17,01:00:00,102.5,92.1,126.9,734.089,799.172,771.225,864.7331845238094,0.2588190451025207,0.9659258262890684,1,0,1,2,34694,3477,28.025,0.0,1.425,86.0,0.0,3,3.998
2024-09-17,02:00:00,102.5,92.1,126.9,688.483,734.089,722.801,864.6431904761905,0.4999999999999999,0.8660254037844387,1,0,1,2,34694,3477,27.825,0.275,1.475,86.5,0.0,6,3.998
2024-09-17,03:00:00,102.5,92.1,126.9,654.466,688.483,693.05,864.5562202380953,0.7071067811865475,0.7071067811865476,1,0,1,2,34694,3477,27.2,0.675,1.125,88.5,0.0,5,3.998
2024-09-17,04:00:00,102.5,92.1,126.9,634.128,654.466,670.067,864.4644166666667,0.8660254037844386,0.5000000000000001,1,0,1,2,34694,3477,27.4,0.0,2.275,88.5,0.0,5,3.998
2024-09-17,05:00:00,102.5,92.1,126.9,628.021,634.128,663.619,864.3763928571428,0.9659258262890684,0.2588190451025207,1,0,1,2,34694,3477,27.175,0.0,1.65,88.75,0.0,3,3.998
2024-09-17,06:00:00,102.5,92.1,126.9,640.084,628.021,671.71,864.2791428571429,1.0,6.123233995736766e-17,1,0,1,2,34694,3477,26.95,0.0,1.875,89.0,0.0,6,3.998
2024-09-17,07:00:00,102.5,92.1,126.9,674.438,640.084,692.73,864.1500297619046,0.9659258262890684,-0.2588190451025206,1,0,1,2,34694,3477,26.8,0.1,2.125,90.5,0.005,6,3.998
2024-09-17,08:00:00,102.5,92.1,126.9,724.023,674.438,733.329,863.9830476190476,0.8660254037844387,-0.4999999999999998,1,0,1,2,34694,3477,27.65,0.0,1.75,88.0,0.3075,5,3.998
2024-09-17,09:00:00,102.5,92.1,126.9,763.594,724.023,791.144,863.6255595238096,0.7071067811865476,-0.7071067811865475,1,0,1,2,34694,3477,28.925,0.0,1.95,83.75,0.715,6,3.998
2024-09-17,10:00:00,102.5,92.1,126.9,778.507,763.594,841.542,862.9480416666665,0.4999999999999999,-0.8660254037844387,1,0,1,2,34694,3477,29.625,0.025,1.825,79.75,1.0175,6,3.998
2024-09-17,11:00:00,102.5,92.1,126.9,795.803,778.507,873.775,862.0304464285714,0.258819045102521,-0.9659258262890682,1,0,1,2,34694,3477,29.5,0.05,1.825,80.25,1.335,10,3.998
2024-09-17,12:00:00,102.5,92.1,126.9,805.839,795.803,891.677,861.0270773809524,1.2246467991473532e-16,-1.0,1,0,1,2,34694,3477,29.1,0.85,1.45,81.25,0.85,9,3.998
2024-09-17,13:00:00,102.5,92.1,126.9,803.18,805.839,895.919,859.9986726190476,-0.2588190451025208,-0.9659258262890684,1,0,1,2,34694,3477,28.325,1.4500000000000002,2.075,86.75,0.4425,9,3.998
2024-09-17,14:00:00,102.5,92.1,126.9,792.881,803.18,904.598,858.8992023809524,-0.4999999999999997,-0.8660254037844388,1,0,1,2,34694,3477,28.65,0.825,1.95,84.75,0.4425,9,3.998
2024-09-17,15:00:00,102.5,92.1,126.9,780.759,792.881,921.478,857.57825,-0.7071067811865471,-0.7071067811865479,1,0,1,2,34694,3477,28.75,1.25,2.4,84.5,0.4775,8,3.998
2024-09-17,16:00:00,102.5,92.1,126.9,785.037,780.759,927.424,856.1275892857143,-0.8660254037844384,-0.5000000000000004,1,0,1,2,34694,3477,29.6,0.0,2.275,82.5,0.77,6,3.998
2024-09-17,17:00:00,102.5,92.1,126.9,822.137,785.037,946.501,854.6534166666665,-0.9659258262890684,-0.2588190451025206,1,0,1,2,34694,3477,29.725,0.0,1.9,80.0,0.7725,3,3.998
2024-09-17,18:00:00,102.5,92.1,126.9,863.994,822.137,972.855,853.3443035714286,-1.0,-1.8369701987210294e-16,1,0,1,2,34694,3477,29.075,0.0,2.225,82.25,0.3825,4,3.998
2024-09-17,19:00:00,102.5,92.1,126.9,885.192,863.994,987.888,852.1742678571429,-0.9659258262890684,0.2588190451025203,1,0,1,2,34694,3477,28.075,0.0,1.825,87.0,0.04,4,3.998
2024-09-17,20:00:00,102.5,92.1,126.9,894.094,885.192,988.547,851.0906904761903,-0.8660254037844386,0.5000000000000001,1,0,1,2,34694,3477,27.675,0.0,1.775,89.0,0.0,2,3.998
2024-09-17,21:00:00,102.5,92.1,126.9,880.389,894.094,963.072,850.1240476190476,-0.7071067811865477,0.7071067811865474,1,0,1,2,34694,3477,27.55,0.0,2.0,89.0,0.0,3,3.998
2024-09-17,22:00:00,102.5,92.1,126.9,850.31,880.389,916.279,849.3621547619048,-0.5000000000000004,0.8660254037844384,1,0,1,2,34694,3477,27.575,0.0,1.8,89.0,0.0,3,3.998
2024-09-17,23:00:00,102.5,92.1,126.9,809.181,850.31,858.206,848.8006726190476,-0.2588190451025215,0.965925826289068,1,0,1,2,34694,3477,27.525,0.0,1.825,88.5,0.0,2,3.998
2024-09-18,00:00:00,102.5,92.1,126.9,763.267,809.181,799.172,848.353267857143,0.0,1.0,2,0,1,2,37998,3413,27.35,0.0,1.875,88.5,0.0,3,5.153
2024-09-18,01:00:00,102.5,92.1,126.9,708.758,763.267,734.089,847.9682440476191,0.2588190451025207,0.9659258262890684,2,0,1,2,37998,3413,27.325,0.0,1.825,87.75,0.0,2,5.153
2024-09-18,02:00:00,102.5,92.1,126.9,664.658,708.758,688.483,847.6158095238095,0.4999999999999999,0.8660254037844387,2,0,1,2,37998,3413,27.3,0.0,1.875,88.0,0.0,3,5.153
2024-09-18,03:00:00,102.5,92.1,126.9,634.311,664.658,654.466,847.3114583333332,0.7071067811865475,0.7071067811865476,2,0,1,2,37998,3413,27.3,0.0,2.0,88.75,0.0,3,5.153
2024-09-18,04:00:00,102.5,92.1,126.9,616.499,634.311,634.128,847.0279047619049,0.8660254037844386,0.5000000000000001,2,0,1,2,37998,3413,27.175,0.0,1.775,88.5,0.0,2,5.153
2024-09-18,05:00:00,102.5,92.1,126.9,609.772,616.499,628.021,846.7636011904763,0.9659258262890684,0.2588190451025207,2,0,1,2,37998,3413,27.1,0.0,1.8,88.0,0.0,1,5.153
2024-09-18,06:00:00,102.5,92.1,126.9,619.261,609.772,640.084,846.4887499999999,1.0,6.123233995736766e-17,2,0,1,2,37998,3413,26.95,0.0,1.875,88.75,0.0,1,5.153
2024-09-18,07:00:00,102.5,92.1,126.9,640.02,619.261,674.438,846.1745833333332,0.9659258262890684,-0.2588190451025206,2,0,1,2,37998,3413,27.3,0.0,1.425,86.5,0.025,1,5.153
2024-09-18,08:00:00,102.5,92.1,126.9,677.21,640.02,724.023,845.7608392857143,0.8660254037844387,-0.4999999999999998,2,0,1,2,37998,3413,28.775,0.0,1.975,81.75,0.4225,2,5.153
2024-09-18,09:00:00,102.5,92.1,126.9,728.051,677.21,763.594,845.0758809523809,0.7071067811865476,-0.7071067811865475,2,0,1,2,37998,3413,30.7,0.0,2.4,77.0,1.0275,1,5.153
2024-09-18,10:00:00,102.5,92.1,126.9,786.943,728.051,778.507,844.1256428571429,0.4999999999999999,-0.8660254037844387,2,0,1,2,37998,3413,30.925,0.0,2.625,74.5,1.5499999999999998,2,5.153
2024-09-18,11:00:00,102.5,92.1,126.9,831.525,786.943,795.803,843.101880952381,0.258819045102521,-0.9659258262890682,2,0,1,2,37998,3413,31.15,0.0,3.275,76.25,1.7875,2,5.153
2024-09-18,12:00:00,102.5,92.1,126.9,851.538,831.525,805.839,842.2019702380953,1.2246467991473532e-16,-1.0,2,0,1,2,37998,3413,31.425,0.0,3.025,74.5,2.01,4,5.153
2024-09-18,13:00:00,102.5,92.1,126.9,867.159,851.538,803.18,841.23625,-0.2588190451025208,-0.9659258262890684,2,0,1,2,37998,3413,32.675,0.0,3.275,64.0,2.265,4,5.153
2024-09-18,14:00:00,102.5,92.1,126.9,864.69,867.159,792.881,840.316607142857,-0.4999999999999997,-0.8660254037844388,2,0,1,2,37998,3413,32.9,0.0,3.2,62.0,2.2775,2,5.153
2024-09-18,15:00:00,102.5,92.1,126.9,879.777,864.69,780.759,839.2855833333333,-0.7071067811865471,-0.7071067811865479,2,0,1,2,37998,3413,32.675,0.0,2.9,64.25,1.785,4,5.153
2024-09-18,16:00:00,102.5,92.1,126.9,906.961,879.777,785.037,838.4849999999999,-0.8660254037844384,-0.5000000000000004,2,0,1,2,37998,3413,31.95,0.0,3.85,66.75,1.5550000000000002,2,5.153
2024-09-18,17:00:00,102.5,92.1,126.9,940.552,906.961,822.137,837.8129166666668,-0.9659258262890684,-0.2588190451025206,2,0,1,2,37998,3413,31.05,0.0,3.5,70.0,0.94,2,5.153
2024-09-18,18:00:00,102.5,92.1,126.9,981.151,940.552,863.994,837.2355238095238,-1.0,-1.8369701987210294e-16,2,0,1,2,37998,3413,30.4,0.0,3.125,73.5,0.3375,0,5.153
2024-09-18,19:00:00,102.5,92.1,126.9,993.984,981.151,885.192,836.9056071428573,-0.9659258262890684,0.2588190451025203,2,0,1,2,37998,3413,29.525,0.0,2.65,75.25,0.04,3,5.153
2024-09-18,20:00:00,102.5,92.1,126.9,992.837,993.984,894.094,836.6922857142857,-0.8660254037844386,0.5000000000000001,2,0,1,2,37998,3413,29.05,0.0,2.475,76.0,0.0,4,5.153
2024-09-18,21:00:00,102.5,92.1,126.9,958.173,992.837,880.389,836.4812559523809,-0.7071067811865477,0.7071067811865474,2,0,1,2,37998,3413,28.55,0.0,2.5,80.0,0.0,2,5.153
2024-09-18,22:00:00,102.5,92.1,126.9,906.119,958.173,850.31,836.3013095238096,-0.5000000000000004,0.8660254037844384,2,0,1,2,37998,3413,28.25,0.0,2.6,80.5,0.0,2,5.153
2024-09-18,23:00:00,102.5,92.1,126.9,854.092,906.119,809.181,836.1579404761903,-0.2588190451025215,0.965925826289068,2,0,1,2,37998,3413,28.075,0.0,2.575,80.5,0.0,3,5.153
2024-09-19,00:00:00,102.5,92.1,126.9,796.887,854.092,763.267,836.0571488095238,0.0,1.0,3,0,0,0,33497,5882,28.175,0.0,3.05,80.0,0.0,1,5.109
2024-09-19,01:00:00,102.5,92.1,126.9,735.338,796.887,708.758,835.9542440476192,0.2588190451025207,0.9659258262890684,3,0,0,0,33497,5882,28.25,0.0,2.95,80.25,0.0,2,5.109
2024-09-19,02:00:00,102.5,92.1,126.9,688.47,735.338,664.658,835.8597916666668,0.4999999999999999,0.8660254037844387,3,0,0,0,33497,5882,28.275,0.0,3.375,79.75,0.0,3,5.109
2024-09-19,03:00:00,102.5,92.1,126.9,656.665,688.47,634.311,835.751,0.7071067811865475,0.7071067811865476,3,0,0,0,33497,5882,28.2,0.0,2.425,79.5,0.0,2,5.109
2024-09-19,04:00:00,102.5,92.1,126.9,634.902,656.665,616.499,835.6582023809524,0.8660254037844386,0.5000000000000001,3,0,0,0,33497,5882,28.35,0.0,3.725,76.75,0.0,2,5.109
2024-09-19,05:00:00,102.5,92.1,126.9,629.872,634.902,609.772,835.5395892857143,0.9659258262890684,0.2588190451025207,3,0,0,0,33497,5882,28.5,0.0,3.45,77.5,0.0,3,5.109
2024-09-19,06:00:00,102.5,92.1,126.9,645.825,629.872,619.261,835.4029523809523,1.0,6.123233995736766e-17,3,0,0,0,33497,5882,28.45,0.0,3.6,78.75,0.0,2,5.109
2024-09-19,07:00:00,102.5,92.1,126.9,685.066,645.825,640.02,835.2751011904762,0.9659258262890684,-0.2588190451025206,3,0,0,0,33497,5882,28.775,0.0,3.35,78.5,0.0325,5,5.109
2024-09-19,08:00:00,102.5,92.1,126.9,765.048,685.066,677.21,835.1781904761904,0.8660254037844387,-0.4999999999999998,3,0,0,0,33497,5882,30.025,0.0,3.925,75.0,0.4625,2,5.109
2024-09-19,09:00:00,102.5,92.1,126.9,869.756,765.048,728.051,835.0913214285714,0.7071067811865476,-0.7071067811865475,3,0,0,0,33497,5882,31.3,0.0,4.25,69.75,0.97,3,5.109
2024-09-19,10:00:00,102.5,92.1,126.9,944.905,869.756,786.943,835.1162083333332,0.4999999999999999,-0.8660254037844387,3,0,0,0,33497,5882,31.575000000000003,0.0,5.725,69.25,1.3275,3,5.109
2024-09-19,11:00:00,102.5,92.1,126.9,979.761,944.905,831.525,835.2296904761904,0.258819045102521,-0.9659258262890682,3,0,0,0,33497,5882,31.775,0.0,5.2,67.25,1.6525,4,5.109
2024-09-19,12:00:00,102.5,92.1,126.9,1008.54,979.761,851.538,835.3268511904762,1.2246467991473532e-16,-1.0,3,0,0,0,33497,5882,32.175,0.0,5.175,67.75,1.7025,7,5.109
2024-09-19,13:00:00,102.5,92.1,126.9,1016.52,1008.54,867.159,835.545755952381,-0.2588190451025208,-0.9659258262890684,3,0,0,0,33497,5882,32.475,0.0,5.15,66.25,1.815,4,5.109
2024-09-19,14:00:00,102.5,92.1,126.9,1045.257,1016.52,864.69,835.7385297619046,-0.4999999999999997,-0.8660254037844388,3,0,0,0,33497,5882,32.2,0.0,5.25,67.25,1.75,6,5.109
2024-09-19,15:00:00,102.5,92.1,126.9,1046.878,1045.257,879.777,835.9754166666667,-0.7071067811865471,-0.7071067811865479,3,0,0,0,33497,5882,30.275,0.125,5.4,73.75,1.2325,8,5.109
2024-09-19,16:00:00,102.5,92.1,126.9,1059.111,1046.878,906.961,836.1170297619047,-0.8660254037844384,-0.5000000000000004,3,0,0,0,33497,5882,29.05,1.175,4.5,83.25,0.45,9,5.109
2024-09-19,17:00:00,102.5,92.1,126.9,1031.606,1059.111,940.552,836.2517083333335,-0.9659258262890684,-0.2588190451025206,3,0,0,0,33497,5882,27.7,5.55,5.35,88.5,0.2725,10,5.109
2024-09-19,18:00:00,102.5,92.1,126.9,1033.439,1031.606,981.151,836.1186964285714,-1.0,-1.8369701987210294e-16,3,0,0,0,33497,5882,26.6,2.75,4.25,91.25,0.05,10,5.109
2024-09-19,19:00:00,102.5,92.1,126.9,1015.871,1033.439,993.984,835.7957321428571,-0.9659258262890684,0.2588190451025203,3,0,0,0,33497,5882,26.275,2.825,5.45,93.0,0.0125,10,5.109
2024-09-19,20:00:00,102.5,92.1,126.9,1006.504,1015.871,992.837,835.3976904761905,-0.8660254037844386,0.5000000000000001,3,0,0,0,33497,5882,26.175,6.45,4.375,92.5,0.0,10,5.109
2024-09-19,21:00:00,102.5,92.1,126.9,967.239,1006.504,958.173,834.9899345238094,-0.7071067811865477,0.7071067811865474,3,0,0,0,33497,5882,27.025,2.45,5.075,93.25,0.0,10,5.109
2024-09-19,22:00:00,102.5,92.1,126.9,916.934,967.239,906.119,834.6310654761904,-0.5000000000000004,0.8660254037844384,3,0,0,0,33497,5882,27.625,1.1,4.125,91.5,0.0,10,5.109
2024-09-19,23:00:00,102.5,92.1,126.9,864.284,916.934,854.092,834.3920892857142,-0.2588190451025215,0.965925826289068,3,0,0,0,33497,5882,28.325,0.525,4.625,89.25,0.0,10,5.109
2024-09-20,00:00:00,102.5,92.1,126.9,817.684,864.284,796.887,834.2326130952381,0.0,1.0,4,0,0,0,29611,11452,28.4,0.775,4.325,87.5,0.0,10,3.873
2024-09-20,01:00:00,102.5,92.1,126.9,757.487,817.684,735.338,834.173988095238,0.2588190451025207,0.9659258262890684,4,0,0,0,29611,11452,27.05,1.375,6.775,89.0,0.0,10,3.873
2024-09-20,02:00:00,102.5,92.1,126.9,703.844,757.487,688.47,834.1786726190478,0.4999999999999999,0.8660254037844387,4,0,0,0,29611,11452,25.975,3.45,4.675,91.25,0.0,10,3.873
2024-09-20,03:00:00,102.5,92.1,126.9,666.791,703.844,656.665,834.183,0.7071067811865475,0.7071067811865476,4,0,0,0,29611,11452,27.25,7.45,6.125,91.25,0.0,10,3.873
2024-09-20,04:00:00,102.5,92.1,126.9,655.768,666.791,634.902,834.1593690476191,0.8660254037844386,0.5000000000000001,4,0,0,0,29611,11452,27.575,0.475,4.15,90.5,0.0,10,3.873
2024-09-20,05:00:00,102.5,92.1,126.9,647.683,655.768,629.872,834.1882380952381,0.9659258262890684,0.2588190451025207,4,0,0,0,29611,11452,26.95,1.2000000000000002,4.25,91.0,0.0,10,3.873
2024-09-20,06:00:00,102.5,92.1,126.9,661.56,647.683,645.825,834.2031785714286,1.0,6.123233995736766e-17,4,0,0,0,29611,11452,27.075,2.075,5.125,90.75,0.0,10,3.873
2024-09-20,07:00:00,102.5,92.1,126.9,699.439,661.56,685.066,834.2276547619047,0.9659258262890684,-0.2588190451025206,4,0,0,0,29611,11452,26.85,2.95,3.75,93.0,0.005,10,3.873
2024-09-20,08:00:00,102.5,92.1,126.9,781.434,699.439,765.048,834.2736726190477,0.8660254037844387,-0.4999999999999998,4,0,0,0,29611,11452,26.55,4.2,4.075,92.75,0.0375,10,3.873
2024-09-20,09:00:00,102.5,92.1,126.9,881.484,781.434,869.756,834.4099880952383,0.7071067811865476,-0.7071067811865475,4,0,0,0,29611,11452,27.25,3.15,3.65,93.25,0.135,10,3.873
2024-09-20,10:00:00,102.5,92.1,126.9,951.605,881.484,944.905,834.6669047619048,0.4999999999999999,-0.8660254037844387,4,0,0,0,29611,11452,27.4,0.7,5.575,91.5,0.3275,10,3.873
2024-09-20,11:00:00,102.5,92.1,126.9,980.679,951.605,979.761,834.9749404761903,0.258819045102521,-0.9659258262890682,4,0,0,0,29611,11452,27.0,1.7,4.6000000000000005,91.5,0.5449999999999999,10,3.873
2024-09-20,12:00:00,102.5,92.1,126.9,965.286,980.679,1008.54,835.2397797619047,1.2246467991473532e-16,-1.0,4,0,0,0,29611,11452,28.475,0.475,6.5,86.75,0.84,9,3.873
2024-09-20,13:00:00,102.5,92.1,126.9,962.196,965.286,1016.52,835.3232142857142,-0.2588190451025208,-0.9659258262890684,4,0,0,0,29611,11452,27.975,1.65,6.575,88.25,1.0325,9,3.873
2024-09-20,14:00:00,102.5,92.1,126.9,973.756,962.196,1045.257,835.3327916666667,-0.4999999999999997,-0.8660254037844388,4,0,0,0,29611,11452,28.875,0.0,6.824999999999999,82.0,1.12,10,3.873
2024-09-20,15:00:00,102.5,92.1,126.9,988.402,973.756,1046.878,835.2538154761905,-0.7071067811865471,-0.7071067811865479,4,0,0,0,29611,11452,28.55,0.0,7.525,82.5,0.72,10,3.873
2024-09-20,16:00:00,102.5,92.1,126.9,980.434,988.402,1059.111,835.1697678571429,-0.8660254037844384,-0.5000000000000004,4,0,0,0,29611,11452,28.975,1.325,5.15,82.5,0.545,9,3.873
2024-09-20,17:00:00,102.5,92.1,126.9,993.158,980.434,1031.606,835.019369047619,-0.9659258262890684,-0.2588190451025206,4,0,0,0,29611,11452,28.675,0.175,5.825,83.0,0.5800000000000001,9,3.873
2024-09-20,18:00:00,102.5,92.1,126.9,1003.805,993.158,1033.439,834.8167678571428,-1.0,-1.8369701987210294e-16,4,0,0,0,29611,11452,28.45,0.575,5.85,82.75,0.1975,9,3.873
2024-09-20,19:00:00,102.5,92.1,126.9,1005.913,1003.805,1015.871,834.5302142857142,-0.9659258262890684,0.2588190451025203,4,0,0,0,29611,11452,28.2,0.2,4.975,86.5,0.015,8,3.873
2024-09-20,20:00:00,102.5,92.1,126.9,1003.814,1005.913,1006.504,834.2434523809524,-0.8660254037844386,0.5000000000000001,4,0,0,0,29611,11452,27.9,0.275,5.0,88.5,0.0,9,3.873
