날짜,시간,jeju_smp,is_negative_smp,hour_sin,hour_cos,day_of_week,is_weekend,is_holiday,holiday_type,special_day_window,special_day_type,special_day_offset,peak_index,lag_smp_1h,lag_smp_24h,lag_smp_168h,smp_rolling_24h_mean,mainland_smp,mainland_smp_lag_24h,jeju_mainland_gap_lag_24h,predicted_demand,temperature_forecast,solar_radiation,cloud_cover,wind_speed_forecast,precipitation_forecast,forecast_solar,forecast_wind,renewable_pen,net_load,lng_price_index,fuel_cost_unit,oil_price_dubai,usd_krw,최대전력_금년,공급예비력,공급예비율
2024-09-26,05:00:00,106.42,0,0.965925826,0.258819045,3,0,0,0,0,0,0,0.2,105.24,106.17,106.38,139.5941667,106.42,106.17,0.0,,22.875,0.0,3,1.075,0.0,0.0,2.055281309,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,06:00:00,106.86,0,1.0,6.12e-17,3,0,0,0,0,0,0,0.55,106.42,106.4,106.49,139.6045833,106.86,106.4,0.0,,22.675,0.0,4,1.8,0.0,1.096256266,1.488071713,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,07:00:00,106.95,0,0.965925826,-0.258819045,3,0,0,0,0,0,0,0.55,106.86,107.44,107.03,139.62375,106.95,107.44,0.0,,22.725,0.03,4,1.95,0.0,2.820115052,1.512673319,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,08:00:00,156.6,0,0.866025404,-0.5,3,0,0,0,0,0,0,0.55,106.95,158.06,131.15,139.6033333,156.6,158.06,0.0,,24.35,0.3775,5,1.325,0.0,29.81356524,1.173353774,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,09:00:00,156.46,0,0.707106781,-0.707106781,3,0,0,0,0,0,0,0.75,156.6,131.78,143.01,139.5425,156.46,131.78,0.0,,26.7,0.9375,4,2.8,0.0,78.89838672,2.868122221,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,10:00:00,156.47,0,0.5,-0.866025404,3,0,0,0,0,0,0,0.75,156.46,144.32,147.56,140.5708333,156.47,144.32,0.0,,27.25,1.32,6,3.125,0.0,113.301787,3.171321338,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,11:00:00,156.47,0,0.258819045,-0.965925826,3,0,0,0,0,0,0,0.75,156.47,144.58,147.99,141.0770833,156.47,144.58,0.0,,27.7,1.7275,6,3.075,0.0,162.5223635,1.807309268,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,12:00:00,146.71,0,1.22e-16,-1.0,3,0,0,0,0,0,0,0.4,156.47,144.56,147.29,141.5725,146.71,144.56,0.0,,27.95,1.6825,6,3.1,0.0,169.4208156,4.061328889,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,13:00:00,146.49,0,-0.258819045,-0.965925826,3,0,0,0,0,0,0,0.4,146.71,144.45,147.29,141.6620833,146.49,144.45,0.0,,28.05,2.0175,4,3.6,0.0,200.1707134,7.744360442,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,14:00:00,146.71,0,-0.5,-0.866025404,3,0,0,0,0,0,0,0.4,146.49,144.58,150.24,141.7470833,146.71,144.58,0.0,,28.2,1.96,6,4.05,0.0,180.0736067,17.29713884,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,15:00:00,146.7,0,-0.707106781,-0.707106781,3,0,0,0,0,0,0,0.4,146.71,147.07,150.24,141.8358333,146.7,147.07,0.0,,27.95,1.7125,6,3.35,0.0,149.7431239,5.463129705,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,16:00:00,144.25,0,-0.866025404,-0.5,3,0,0,0,0,0,0,0.4,146.7,160.34,198.52,141.8204167,144.25,147.07,13.27,,27.875,1.29,7,2.75,0.0,106.0263345,4.275307439,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,17:00:00,144.25,0,-0.965925826,-0.258819045,3,0,0,0,0,0,0,1.0,144.25,160.34,159.68,141.15,144.25,147.07,13.27,,26.95,0.5875,8,2.4,0.0,62.28068686,3.379929337,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,18:00:00,209.35,0,-1.0,-1.84e-16,3,0,0,0,0,0,0,1.0,144.25,147.21,159.68,140.4795833,146.82,147.21,0.0,,26.125,0.205,8,2.35,0.0,23.51816533,4.021165145,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,19:00:00,146.82,0,-0.965925826,0.258819045,3,0,0,0,0,0,0,1.0,209.35,167.31,160.18,143.06875,146.82,147.21,20.1,,25.325,0.01,8,1.75,0.0,5.511566097,3.998977123,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,20:00:00,167.19,0,-0.866025404,0.5,3,0,0,0,0,0,0,1.0,146.82,159.1,160.18,142.215,144.27,143.8,15.3,,24.875,0.0,9,1.875,0.0,4.57553474,4.746294875,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,21:00:00,167.19,0,-0.707106781,0.707106781,3,0,0,0,0,0,0,1.0,167.19,140.36,146.04,142.5520833,144.27,140.36,0.0,,24.6,0.0,8,2.125,0.0,3.91253406,4.803485695,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,22:00:00,144.89,0,-0.5,0.866025404,3,0,0,0,0,0,0,0.55,167.19,160.84,145.73,143.67,144.89,133.54,27.3,,24.45,0.0,7,2.025,0.0,0.0,3.896447825,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-26,23:00:00,139.19,0,-0.258819045,0.965925826,3,0,0,0,0,0,0,0.55,144.89,133.66,139.49,143.0054167,139.19,133.66,0.0,,24.25,0.0,6,2.175,0.0,0.0,4.342033563,,,109.9320714,142.2,72.31,1328.4,898.14,247.75,27.58
2024-09-27,00:00:00,106.95,0,0.0,1.0,4,0,0,0,0,0,0,0.2,139.19,216.05,135.82,143.2358333,106.95,107.4,108.65,,24.125,0.0,6,2.425,0.0,0.0,4.919048638,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,01:00:00,106.69,0,0.258819045,0.965925826,4,0,0,0,0,0,0,0.2,106.95,106.93,155.99,138.69,106.69,106.93,0.0,,24.1,0.0,4,2.1,0.0,0.0,2.572221593,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,02:00:00,106.7,0,0.5,0.866025404,4,0,0,0,0,0,0,0.2,106.69,106.94,145.53,138.68,106.7,106.94,0.0,,24.05,0.0,6,2.9,0.0,0.0,9.049409813,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,03:00:00,106.7,0,0.707106781,0.707106781,4,0,0,0,0,0,0,0.2,106.7,106.53,145.53,138.67,106.7,106.53,0.0,,23.825,0.0,7,2.775,0.0,0.0,9.230833352,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,04:00:00,106.34,0,0.866025404,0.5,4,0,0,0,0,0,0,0.2,106.7,105.24,129.58,138.6770833,106.34,105.24,0.0,,23.95,0.0,8,2.8,0.0,0.0,6.913298819,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,05:00:00,106.57,0,0.965925826,0.258819045,4,0,0,0,0,0,0,0.2,106.34,106.42,132.35,138.7229167,106.57,106.42,0.0,,24.0,0.0,9,3.075,0.0,0.0,11.46816999,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,06:00:00,106.72,0,1.0,6.12e-17,4,0,0,0,0,0,0,0.55,106.57,106.86,0.0,138.7291667,106.72,106.86,0.0,,23.8,0.0,9,3.1,0.0,1.079678606,11.67821367,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,07:00:00,131.93,0,0.965925826,-0.258819045,4,0,0,0,0,0,0,0.55,106.72,106.95,141.23,138.7233333,131.93,106.95,0.0,,23.7,0.0075,8,2.675,0.0,1.876439073,4.740854877,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,08:00:00,156.0,0,0.866025404,-0.5,4,0,0,0,0,0,0,0.55,131.93,156.6,146.39,139.7641667,156.0,156.6,0.0,,24.225,0.18,8,3.0,0.0,15.24232027,5.902774928,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,09:00:00,218.5,0,0.707106781,-0.707106781,4,0,0,0,0,0,0,0.75,156.0,156.46,154.69,139.7391667,144.66,156.46,0.0,,25.675,0.7175,7,3.575,0.0,60.07245529,10.07866027,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,10:00:00,144.27,0,0.5,-0.866025404,4,0,0,0,0,0,0,0.75,218.5,156.47,159.67,142.3241667,144.27,156.47,0.0,,26.275,1.2375,3,4.65,0.0,112.7185585,22.09101308,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,11:00:00,152.82,0,0.258819045,-0.965925826,4,0,0,0,0,0,0,0.75,144.27,156.47,159.71,141.8158333,152.82,156.47,0.0,,26.5,1.695,6,3.925,0.0,152.0587567,11.57215986,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,12:00:00,149.09,0,1.22e-16,-1.0,4,0,0,0,0,0,0,0.4,152.82,146.71,160.19,141.66375,149.09,146.71,0.0,,27.2,2.0575,5,3.75,0.0,180.5587635,8.16714371,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,13:00:00,144.06,0,-0.258819045,-0.965925826,4,0,0,0,0,0,0,0.4,149.09,146.49,160.19,141.7629167,144.06,146.49,0.0,,27.3,2.13,6,3.675,0.0,183.3275251,7.986220672,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,14:00:00,152.2,0,-0.5,-0.866025404,4,0,0,0,0,0,0,0.4,144.06,146.71,160.19,141.6616667,152.2,146.71,0.0,,27.275,1.945,6,4.1,0.0,159.7163513,17.09654233,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,15:00:00,149.68,0,-0.707106781,-0.707106781,4,0,0,0,0,0,0,0.4,152.2,146.7,160.19,141.8904167,149.68,146.7,0.0,,27.3,1.5575,6,3.875,0.0,129.7115536,15.39351651,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,16:00:00,147.2,0,-0.866025404,-0.5,4,0,0,0,0,0,0,0.4,149.68,144.25,163.3,142.0145833,147.2,144.25,0.0,,26.9,1.235,7,3.825,0.0,93.92500877,17.09828726,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,17:00:00,146.84,0,-0.965925826,-0.258819045,4,0,0,0,0,0,0,1.0,147.2,144.25,163.3,142.1375,146.84,144.25,0.0,,26.65,0.7925,7,3.35,0.0,76.30872246,8.83402734,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,18:00:00,146.84,0,-1.0,-1.84e-16,4,0,0,0,0,0,0,1.0,146.84,209.35,163.3,142.2454167,146.84,146.82,62.53,,25.725,0.265,8,2.475,0.0,30.60445179,5.26712299,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,19:00:00,162.22,0,-0.965925826,0.258819045,4,0,0,0,0,0,0,1.0,146.84,146.82,163.87,139.6408333,146.84,146.82,0.0,,24.525,0.0225,4,1.775,0.0,7.332736975,3.960889836,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,20:00:00,162.22,0,-0.866025404,0.5,4,0,0,0,0,0,0,1.0,162.22,167.19,160.75,140.2825,146.84,144.27,22.92,,23.65,0.0,3,2.55,0.0,4.64930145,4.771081402,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,21:00:00,162.22,0,-0.707106781,0.707106781,4,0,0,0,0,0,0,1.0,162.22,167.19,160.75,140.0754167,146.84,144.27,22.92,,23.1,0.0,3,2.45,0.0,3.470106624,4.10690893,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,22:00:00,161.17,0,-0.5,0.866025404,4,0,0,0,0,0,0,0.55,162.22,144.89,158.5,139.8683333,144.66,144.89,0.0,,22.95,0.0,2,1.95,0.0,0.0,3.451157957,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-27,23:00:00,136.64,0,-0.258819045,0.965925826,4,0,0,0,0,0,0,0.55,161.17,139.19,158.5,140.5466667,136.64,139.19,0.0,,22.9,0.0,2,2.175,0.0,0.0,3.905332891,,,109.9320714,142.2,72.73,1329.7,853.37,346.49,40.6
2024-09-28,00:00:00,130.21,0,0.0,1.0,5,1,1,0,1,3,-3,0.18,136.64,106.95,145.74,140.4404167,130.21,106.95,0.0,,23.175,0.0,0,2.3,0.0,0.0,4.398392301,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,01:00:00,114.2,0,0.258819045,0.965925826,5,1,1,0,1,3,-3,0.18,130.21,106.69,142.31,141.4095833,114.2,106.69,0.0,,23.325,0.0,1,2.2,0.0,0.0,4.247380743,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,02:00:00,107.21,0,0.5,0.866025404,5,1,1,0,1,3,-3,0.18,114.2,106.7,137.52,141.7225,107.21,106.7,0.0,,23.35,0.0,1,2.2,0.0,0.0,4.218649127,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,03:00:00,107.22,0,0.707106781,0.707106781,5,1,1,0,1,3,-3,0.18,107.21,106.7,137.46,141.74375,107.22,106.7,0.0,,23.3,0.0,0,2.075,0.0,0.0,3.005302309,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,04:00:00,106.77,0,0.866025404,0.5,5,1,1,0,1,3,-3,0.18,107.22,106.34,107.06,141.7654167,106.77,106.34,0.0,,23.075,0.0,0,2.575,0.0,0.0,6.985208983,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,05:00:00,106.32,0,0.965925826,0.258819045,5,1,1,0,1,3,-3,0.18,106.77,106.57,107.06,141.7833333,106.32,106.57,0.0,,22.95,0.0,0,2.65,0.0,0.0,7.781818554,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,06:00:00,107.02,0,1.0,6.12e-17,5,1,1,0,1,3,-3,0.495,106.32,106.72,107.06,141.7729167,107.02,106.72,0.0,,23.825,0.0,3,2.875,0.025,0.802221453,9.577043662,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,07:00:00,107.22,0,0.965925826,-0.258819045,5,1,1,0,1,3,-3,0.495,107.02,131.93,107.05,141.7854167,107.22,131.93,0.0,,24.0,0.02,3,3.525,0.25,1.801591239,16.75702036,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,08:00:00,107.21,0,0.866025404,-0.5,5,1,1,0,1,3,-3,0.495,107.22,156.0,141.94,140.7558333,107.21,156.0,0.0,,24.7,0.36,1,3.475,0.0,25.67394825,12.36504654,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,09:00:00,107.18,0,0.707106781,-0.707106781,5,1,1,0,1,3,-3,0.675,107.21,218.5,147.92,138.7229167,107.18,144.66,73.84,,26.125,0.8325,2,3.75,0.0,76.28879446,12.63128839,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,10:00:00,132.33,0,0.5,-0.866025404,5,1,1,0,1,3,-3,0.675,107.18,144.27,149.8,134.0845833,132.33,144.27,0.0,,26.95,1.3325,2,4.45,0.0,123.2271262,25.22890662,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,11:00:00,140.72,0,0.258819045,-0.965925826,5,1,1,0,1,3,-3,0.675,132.33,152.82,152.75,133.5870833,140.72,152.82,0.0,,26.7,1.4525,3,4.85,0.0,155.1154956,19.42911884,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,12:00:00,139.97,0,1.22e-16,-1.0,5,1,1,0,1,3,-3,0.36,140.72,149.09,150.44,133.0829167,139.97,149.09,0.0,,27.15,1.8275,3,5.275,0.0,180.8729789,24.90917898,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,13:00:00,139.77,0,-0.258819045,-0.965925826,5,1,1,0,1,3,-3,0.36,139.97,144.06,144.99,132.7029167,139.77,144.06,0.0,,27.575,2.0125,3,5.25,0.0,184.7107778,24.30558071,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,14:00:00,141.74,0,-0.5,-0.866025404,5,1,1,0,1,3,-3,0.36,139.77,152.2,144.99,132.5241667,141.74,152.2,0.0,,27.825,1.685,4,5.725,0.0,174.7166475,31.05475441,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,15:00:00,152.33,0,-0.707106781,-0.707106781,5,1,1,0,1,3,-3,0.36,141.74,149.68,144.99,132.0883333,152.33,149.68,0.0,,27.7,1.63,3,5.025,0.0,163.5145358,26.20313987,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,16:00:00,146.93,0,-0.866025404,-0.5,5,1,1,0,1,3,-3,0.36,152.33,147.2,142.94,132.19875,146.93,147.2,0.0,,27.8,1.22,2,3.825,0.0,119.7664034,18.12627046,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,17:00:00,146.93,0,-0.965925826,-0.258819045,5,1,1,0,1,3,-3,0.9,146.93,146.84,142.88,132.1875,146.93,146.84,0.0,,27.225,0.76,1,4.35,0.0,61.84646429,33.38318583,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,18:00:00,215.53,0,-1.0,-1.84e-16,5,1,1,0,1,3,-3,0.9,146.93,146.84,142.94,132.19125,146.93,146.84,0.0,,26.1,0.18,2,3.675,0.0,16.88646406,15.15960158,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,19:00:00,146.94,0,-0.965925826,0.258819045,5,1,1,0,1,3,-3,0.9,215.53,162.22,164.06,135.0533333,146.94,146.84,15.38,,25.35,0.0075,1,3.7,0.0,4.871610312,17.896892,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,20:00:00,144.72,0,-0.866025404,0.5,5,1,1,0,1,3,-3,0.9,146.94,162.22,164.06,134.4166667,144.72,146.84,15.38,,25.15,0.0,4,3.475,0.0,5.256512596,18.04829216,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,21:00:00,144.51,0,-0.707106781,0.707106781,5,1,1,0,1,3,-3,0.9,144.72,162.22,162.55,133.6875,144.51,146.84,15.38,,25.175,0.0,2,3.9,0.0,3.394377711,34.91649206,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,22:00:00,141.38,0,-0.5,0.866025404,5,1,1,0,1,3,-3,0.495,144.51,161.17,142.77,132.9495833,141.38,144.66,16.51,,24.775,0.0,1,3.175,0.0,0.0,12.37357338,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-28,23:00:00,215.53,0,-0.258819045,0.965925826,5,1,1,0,1,3,-3,0.495,141.38,136.64,142.76,132.125,134.21,136.64,0.0,,24.675,0.0,1,3.325,0.0,0.0,13.12323217,,,109.9320714,142.2,72.73,1329.7,838.18,441.41,52.66
2024-09-29,00:00:00,107.19,0,0.0,1.0,6,1,1,0,1,3,-2,0.18,215.53,130.21,142.94,135.4120833,107.19,130.21,0.0,,24.225,0.0,3,4.025,0.175,0.0,48.90671102,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,01:00:00,106.35,0,0.258819045,0.965925826,6,1,1,0,1,3,-2,0.18,107.19,114.2,137.35,134.4529167,106.35,114.2,0.0,,24.425,0.0,3,3.75,0.0,0.0,47.11158585,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,02:00:00,92.55,0,0.5,0.866025404,6,1,1,0,1,3,-2,0.18,106.35,107.21,115.03,134.1258333,92.55,107.21,0.0,,24.325,0.0,4,3.925,0.0,0.0,50.92308354,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,03:00:00,92.55,0,0.707106781,0.707106781,6,1,1,0,1,3,-2,0.18,92.55,107.22,111.72,133.515,92.55,107.22,0.0,,24.15,0.0,3,3.175,0.0,0.0,24.09534499,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,04:00:00,92.55,0,0.866025404,0.5,6,1,1,0,1,3,-2,0.18,92.55,106.77,111.72,132.90375,92.55,106.77,0.0,,24.375,0.0,4,3.35,0.0,0.0,28.54181325,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,05:00:00,92.33,0,0.965925826,0.258819045,6,1,1,0,1,3,-2,0.18,92.55,106.32,111.72,132.31125,92.33,106.32,0.0,,23.95,0.0,3,3.4,0.0,0.0,23.68902652,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,06:00:00,92.55,0,1.0,6.12e-17,6,1,1,0,1,3,-2,0.495,92.33,107.02,111.72,131.7283333,92.55,107.02,0.0,,24.15,0.0,2,3.825,0.0,0.0,42.75456494,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,07:00:00,92.55,0,0.965925826,-0.258819045,6,1,1,0,1,3,-2,0.495,92.55,107.22,113.26,131.1254167,92.55,107.22,0.0,,24.35,0.02,3,3.95,0.0,2.077071707,46.5440613,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,08:00:00,104.13,0,0.866025404,-0.5,6,1,1,0,1,3,-2,0.495,92.55,107.21,140.39,130.5141667,104.13,107.21,0.0,,24.825,0.2875,5,4.175,0.0,27.87131086,51.89430738,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,09:00:00,105.27,0,0.707106781,-0.707106781,6,1,1,0,1,3,-2,0.675,104.13,107.18,143.63,130.3858333,105.27,107.18,0.0,,26.075,0.7775,6,4.6,0.0,88.76668008,56.22464243,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,10:00:00,107.71,0,0.5,-0.866025404,6,1,1,0,1,3,-2,0.675,105.27,132.33,143.63,130.30625,107.71,132.33,0.0,,26.75,1.2075,6,4.95,0.0,132.7698505,55.89593494,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,11:00:00,107.71,0,0.258819045,-0.965925826,6,1,1,0,1,3,-2,0.675,107.71,140.72,143.63,129.2804167,107.71,140.72,0.0,,26.875,1.3475,6,5.2,0.0,145.6276027,57.55313037,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,12:00:00,107.65,0,1.22e-16,-1.0,6,1,1,0,1,3,-2,0.36,107.71,139.97,144.36,127.905,107.65,139.97,0.0,,27.2,1.5375,6,5.2,0.0,168.9483337,58.58250067,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,13:00:00,107.65,0,-0.258819045,-0.965925826,6,1,1,0,1,3,-2,0.36,107.65,139.77,159.48,126.5583333,107.65,139.77,0.0,,27.075,1.305,7,5.525,0.0,156.2296686,58.7867749,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,14:00:00,107.65,0,-0.5,-0.866025404,6,1,1,0,1,3,-2,0.36,107.65,141.74,159.85,125.22,107.65,141.74,0.0,,27.7,1.695,4,5.425,0.0,181.5929349,61.18282534,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,15:00:00,107.65,0,-0.707106781,-0.707106781,6,1,1,0,1,3,-2,0.36,107.65,152.33,144.38,123.7995833,107.65,152.33,0.0,,27.45,1.6,2,5.85,0.0,176.4565715,60.26898698,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,16:00:00,116.06,0,-0.866025404,-0.5,6,1,1,0,1,3,-2,0.36,107.65,146.93,165.23,121.9379167,116.06,146.93,0.0,,26.8,1.305,2,5.925,0.0,145.1668749,58.59212993,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,17:00:00,116.06,0,-0.965925826,-0.258819045,6,1,1,0,1,3,-2,0.9,116.06,146.93,163.47,120.6516667,116.06,146.93,0.0,,26.1,0.8675,0,4.675,0.0,89.62599754,60.58679351,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,18:00:00,145.61,0,-1.0,-1.84e-16,6,1,1,0,1,3,-2,0.9,116.06,215.53,163.47,119.3654167,145.61,146.93,68.6,,25.2,0.26,0,3.375,0.0,31.16878836,49.95594147,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,19:00:00,146.02,0,-0.965925826,0.258819045,6,1,1,0,1,3,-2,0.9,145.61,146.94,163.86,116.4520833,146.02,146.94,0.0,,24.0,0.0075,0,2.75,0.0,4.624846671,26.45259823,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,20:00:00,146.22,0,-0.866025404,0.5,6,1,1,0,1,3,-2,0.9,146.02,144.72,160.35,116.41375,146.22,144.72,0.0,,23.75,0.0,0,3.175,0.0,4.8176119,43.32863126,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,21:00:00,142.05,0,-0.707106781,0.707106781,6,1,1,0,1,3,-2,0.9,146.22,144.51,159.51,116.47625,142.05,144.51,0.0,,23.425,0.0,0,3.15,0.0,3.870731891,41.6043324,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,22:00:00,116.2,0,-0.5,0.866025404,6,1,1,0,1,3,-2,0.495,142.05,141.38,158.68,116.37375,116.2,141.38,0.0,,23.225,0.0,0,2.675,0.0,0.0,25.30553514,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-29,23:00:00,107.71,0,-0.258819045,0.965925826,6,1,1,0,1,3,-2,0.495,116.2,215.53,142.04,115.3245833,107.71,134.21,81.32,,23.075,0.0,0,2.525,0.0,0.0,18.62357342,,,109.9320714,142.2,72.73,1329.7,792.37,545.09,68.79
2024-09-30,00:00:00,107.71,0,0.0,1.0,0,0,0,0,1,3,-1,0.2,107.71,107.19,138.97,110.8320833,107.71,107.19,0.0,,23.5,0.0,1,3.15,0.0,0.0,36.38229235,,,109.9320714,142.2,73.34,1319.6,866.44,309.65,35.74
2024-09-30,01:00:00,107.11,0,0.258819045,0.965925826,0,0,0,0,1,3,-1,0.2,107.71,106.35,131.98,110.85375,107.11,106.35,0.0,,23.6,0.0,0,2.925,0.0,0.0,33.91236893,,,109.9320714,142.2,73.34,1319.6,866.44,309.65,35.74
2024-09-30,02:00:00,92.82,0,0.5,0.866025404,0,0,0,0,1,3,-1,0.2,107.11,92.55,128.96,110.8854167,92.82,92.55,0.0,,23.35,0.0,1,2.5,0.0,0.0,23.1114982,,,109.9320714,142.2,73.34,1319.6,866.44,309.65,35.74
2024-09-30,03:00:00,92.5,0,0.707106781,0.707106781,0,0,0,0,1,3,-1,0.2,92.82,92.55,128.96,110.8966667,92.5,92.55,0.0,,23.1,0.0,0,2.2,0.0,0.0,12.32891742,,,109.9320714,142.2,73.34,1319.6,866.44,309.65,35.74
2024-09-30,04:00:00,92.21,0,0.866025404,0.5,0,0,0,0,1,3,-1,0.2,92.5,92.55,128.96,110.8945833,92.21,92.55,0.0,,23.075,0.0,1,2.65,0.0,0.0,24.69595372,,,109.9320714,142.2,73.34,1319.6,866.44,309.65,35.74
